0.00222110748291016,256
0.00217294692993164,256
0.00201606750488281,256
0.00200200080871582,256
0.00202298164367676,256
0.00219202041625977,256
0.00230288505554199,256
0.0029900074005127,256
0.0029900074005127,256
0.0029749870300293,256
0.00128817558288574,1
0.00127601623535156,1
0.00120401382446289,1
0.00122618675231934,1
0.00126504898071289,1
0.00122690200805664,1
0.00119686126708984,1
0.00125503540039062,1
0.00125312805175781,1
0.00122308731079102,1
0.000696897506713867,64
0.000689983367919922,64
0.000715017318725586,64
0.000691890716552734,64
0.0007171630859375,64
0.00067591667175293,64
0.000670194625854492,64
0.00073695182800293,64
0.000746965408325195,64
0.000722885131835938,64
0.00122499465942383,1
0.00111508369445801,1
0.00107312202453613,1
0.00109195709228516,1
0.00108194351196289,1
0.00108695030212402,1
0.00107812881469727,1
0.00110316276550293,1
0.00109219551086426,1
0.0010831356048584,1
0.00166487693786621,1
0.00166702270507812,1
0.00160789489746094,1
0.00163507461547852,1
0.00164294242858887,1
0.0016329288482666,1
0.00163102149963379,1
0.00167703628540039,1
0.00155186653137207,1
0.00157690048217773,1
0.00693392753601074,1
0.00172996520996094,1
0.00162506103515625,1
0.00164985656738281,1
0.00261902809143066,1
0.00302386283874512,1
0.00302600860595703,1
0.00300192832946777,1
0.00299692153930664,1
0.00296187400817871,1
0.00569510459899902,64
0.00565409660339355,64
0.00569391250610352,64
0.00559306144714355,64
0.00310492515563965,64
0.0030829906463623,64
0.0031888484954834,64
0.00330877304077148,64
0.00318002700805664,64
0.00315308570861816,64
0.00237298011779785,432
0.00237393379211426,432
0.00238418579101562,432
0.00232601165771484,432
0.00236892700195312,432
0.00233602523803711,432
0.00234103202819824,432
0.00234508514404297,432
0.00240707397460938,432
0.0025019645690918,432
0.00268912315368652,6912
0.00264096260070801,6912
0.00265312194824219,6912
0.00258708000183105,6912
0.00261092185974121,6912
0.00259900093078613,6912
0.00263690948486328,6912
0.00260090827941895,6912
0.0026099681854248,6912
0.00269198417663574,6912
0.00110602378845215,1
0.00110006332397461,1
0.0010828971862793,1
0.00112700462341309,1
0.00106191635131836,1
0.00104403495788574,1
0.00104284286499023,1
0.0010528564453125,1
0.00105714797973633,1
0.00111699104309082,1
0.000771999359130859,1
0.000802040100097656,1
0.000785112380981445,1
0.000762939453125,1
0.000785112380981445,1
0.000813007354736328,1
0.000802993774414062,1
0.000798940658569336,1
0.000761985778808594,1
0.000747203826904297,1
0.00392007827758789,68719476736
0.00387787818908691,68719476736
0.00389599800109863,68719476736
0.00405287742614746,68719476736
0.00391912460327148,68719476736
0.00387811660766602,68719476736
0.00383186340332031,68719476736
0.0038299560546875,68719476736
0.00388598442077637,68719476736
0.00384306907653809,68719476736
0.00342178344726562,16777216
0.00364184379577637,16777216
0.00354599952697754,16777216
0.00354790687561035,16777216
0.0035250186920166,16777216
0.00351214408874512,16777216
0.00341916084289551,16777216
0.00349903106689453,16777216
0.00344300270080566,16777216
0.00358009338378906,16777216
0.00124716758728027,27
0.00113987922668457,27
0.00105690956115723,27
0.00104713439941406,27
0.00106000900268555,27
0.00105810165405273,27
0.00105786323547363,27
0.00101709365844727,27
0.00109720230102539,27
0.00108790397644043,27
0.00123476982116699,4
0.0012049674987793,4
0.00121402740478516,4
0.00122213363647461,4
0.00124812126159668,4
0.00119996070861816,4
0.00120997428894043,4
0.00122690200805664,4
0.00123715400695801,4
0.00120902061462402,4
0.00129604339599609,1
0.00124597549438477,1
0.00125908851623535,1
0.00127983093261719,1
0.00139808654785156,1
0.00143098831176758,1
0.00138211250305176,1
0.00134992599487305,1
0.00125622749328613,1
0.00130295753479004,1
0.00426697731018066,72057594037927936
0.0041348934173584,72057594037927936
0.00416803359985352,72057594037927936
0.00411510467529297,72057594037927936
0.00423979759216309,72057594037927936
0.00432896614074707,72057594037927936
0.00429987907409668,72057594037927936
0.00427508354187012,72057594037927936
0.00425887107849121,72057594037927936
0.00414395332336426,72057594037927936
0.00331783294677734,1073741824
0.00336313247680664,1073741824
0.00337910652160645,1073741824
0.00345587730407715,1073741824
0.00345683097839355,1073741824
0.00345301628112793,1073741824
